lat,lon
-23.553525,-46.5308773
-23.4995221,-46.4678555
-23.5509757,-46.527182
-23.5510791,-46.5278803
-23.5369863,-46.4548743
-23.679755,-46.6402189
-23.6792848,-46.640788
-23.6615133,-46.66363
-23.6801696,-46.6397831
-23.6239947,-46.7011898
-23.4909374,-46.6594333
-23.5920574,-46.6752195
-23.592569,-46.6771915
-23.5935883,-46.6736226
-23.5934671,-46.6747977
-23.5958191,-46.6768186
-23.5374313,-46.6681857
-23.4793465,-46.5988479
-23.6247101,-46.7014144
-23.5661706,-46.6993641
-23.5684943,-46.6936881
-23.6754615,-46.7390291
-23.6749137,-46.7400613
-23.4835984,-46.6914009
-23.4835377,-46.691434
-23.484989,-46.6922335
-23.4839796,-46.6915939
-23.4848492,-46.6911808
-23.4848896,-46.6912803
-23.4843004,-46.690445
-23.4942156,-46.701501
-23.4966746,-46.6980066
-23.487659,-46.692986
-23.4901012,-46.6942148
-23.489657,-46.6941229
-23.4885367,-46.6938068
-23.4882985,-46.6936022
-23.4866151,-46.6927744
-23.4861736,-46.6921796
-23.4856351,-46.6921825
-23.4862818,-46.6922807
-23.4831108,-46.6920693
-23.4828598,-46.6918708
-23.4909328,-46.6943773
-23.4837322,-46.6917197
-23.483519,-46.6918017
-23.491384,-46.6951844
-23.4924602,-46.6960855
-23.4885705,-46.6934169
-23.4884183,-46.6932831
-23.4894959,-46.6939732
-23.4401862,-46.7218325
-23.6527696,-46.6455905
-23.6414679,-46.6447481
-23.5517239,-46.7571798
-23.5524116,-46.7569971
-23.6621511,-46.7807546
-23.6665428,-46.6578392
-23.5201215,-46.6131446
-23.5065653,-46.6057304
-23.5016045,-46.6150331
-23.5058638,-46.6048679
-23.509093,-46.6060196
-23.5184204,-46.6071943
-23.5063646,-46.6050196
-23.5055958,-46.6068271
-23.5134783,-46.6073149
-23.5069224,-46.6055593
-23.5052862,-46.5979278
-23.4974136,-46.6120863
-23.5053525,-46.5983317
-23.507991,-46.5973118
-23.4938373,-46.610239
-23.5073815,-46.5991897
-23.4944796,-46.5980869
-23.5167002,-46.6045575
-23.5227969,-46.600686
-23.5080208,-46.5981629
-23.5205254,-46.6067251
-23.514345,-46.6031739
-23.6006213,-46.6830703
-23.5921501,-46.5794025
-23.5910959,-46.5813555
-23.5796496,-46.5846552
-23.5798799,-46.5810072
-23.5879288,-46.5802401
-23.5836432,-46.5748871
-23.4958948,-46.5847829
-23.5067071,-46.5771757
-23.5004345,-46.5879786
-23.5026685,-46.5825593
-23.5103523,-46.5937079
-23.5185237,-46.5911136
-23.5212766,-46.5916504
-23.4983755,-46.5860383
-23.5169571,-46.5901837
-23.518341,-46.5909721
-23.5146435,-46.5876022
-23.5145399,-46.5875904
-23.5145733,-46.5877049
-23.5126142,-46.5906796
-23.5177497,-46.5889887
-23.5164498,-46.5886771
-23.515408,-46.587798
-23.5148209,-46.5865074
-23.5145263,-46.5882919
-23.5126421,-46.5857319
-23.5140214,-46.5889916
-23.5122473,-46.5889933
-23.5169342,-46.5877829
-23.5178107,-46.5853263
-23.5157825,-46.5864106
-23.5167566,-46.5872071
-23.5593183,-46.5202563
-23.6022765,-46.5310304
-23.5926931,-46.5465976
-23.5931652,-46.5444461
-23.5943552,-46.5468285
-23.5946953,-46.5474167
-23.5999532,-46.5509955
-23.529956,-46.5595593
-23.5340929,-46.5659354
-23.5354975,-46.5725766
-23.5299834,-46.5758566
-23.5312914,-46.557961
-23.5433301,-46.5590638
-23.5518989,-46.5646344
-23.5444892,-46.5594677
-23.5453525,-46.571477
-23.5407157,-46.5703081
-23.538442,-46.5772402
-23.5389848,-46.5727637
-23.5423975,-46.5702296
-23.5373028,-46.5783051
-23.5506256,-46.574479
-23.5442313,-46.5694507
-23.539716,-46.5706194
-23.5378431,-46.5730035
-23.5709944,-46.5036847
-23.5546815,-46.49244
-23.5560253,-46.4778266
-23.574097,-46.5565176
-23.5613307,-46.5324576
-23.5338951,-46.5272077
-23.5226713,-46.4970992
-23.5157274,-46.5279723
-23.5290451,-46.501527
-23.5226488,-46.5200843
-23.5227998,-46.5435356
-23.5221502,-46.5317992
-23.5142799,-46.4764969
-23.4949806,-46.4566642
-23.4866704,-46.4791012
-23.4997112,-46.4773166
-23.5009204,-46.4743539
-23.5008329,-46.4769351
-23.5070034,-46.4872158
-23.4881028,-46.5040123
-23.5148792,-46.5064116
-23.482734,-46.6121145
-23.4906698,-46.6101112
-23.4908821,-46.6101577
-23.4910279,-46.6101891
-23.4916908,-46.6103753
-23.4743623,-46.5897772
-23.4350304,-46.5926105
-23.438195,-46.5743971
-23.4700161,-46.5845226
-23.4842383,-46.5648274
-23.6191494,-46.6021466
-23.5345808,-46.6574648
-23.6306326,-46.6996082
-23.6291355,-46.7005983
-23.5887421,-46.7335377
-23.5948077,-46.6905894
-23.5914448,-46.6780746
-23.5917513,-46.6779897
-23.5939018,-46.6784741
-23.5906112,-46.6805934
-23.5814611,-46.4098517
-23.6471579,-46.6631968
-23.6763298,-46.7343863
-23.6680881,-46.7372533
-23.6794373,-46.7464591
-23.6797204,-46.7394204
-23.7220555,-46.7649578
-23.7276801,-46.7638446
-23.6439024,-46.6720088
-23.7017895,-46.7459537
-23.7017903,-46.7459143
-23.6404991,-46.6962659
-23.5443379,-46.5912607
-23.5879301,-46.7940653
-23.7867712,-46.7144651
-23.7448266,-46.7074286
-23.6208091,-46.6810879
-23.5317256,-46.7046887
-23.5398157,-46.472393
-23.6816448,-46.7448814
-23.4728079,-46.6837462
-23.469572,-46.6785065
-23.481636,-46.7163619
-23.5673975,-46.6235052
-23.6501248,-46.7038569
-23.8778484,-46.650006
-23.500856,-46.6044429
-23.4998016,-46.6101542
-23.5525921,-46.5987723
-23.552539,-46.598877
-23.5529334,-46.598482
-23.552997,-46.5984247
-23.553129,-46.5983162
-23.441697,-46.7593452
-23.5657589,-46.7000558
-23.5654137,-46.7000171
-23.5660585,-46.6966025
-23.5606547,-46.6927588
-23.5598189,-46.6926756
-23.6919472,-46.677228
-23.5035031,-46.5698528
-23.6487537,-46.5965544
-23.5460574,-46.54892
-23.4916543,-46.6762109
-23.5623349,-46.6594452
-23.5540232,-46.5811017
-23.4876661,-46.6227231
-23.5084255,-46.7513916
-23.4806591,-46.6388516
-23.4919091,-46.6115376
-23.4918021,-46.6271498
-23.4928304,-46.6264515
-23.6185649,-46.7412831
-23.6228307,-46.670365
-23.5227536,-46.443132
-23.4888636,-46.6100566
-23.4897238,-46.6106064
-23.4923878,-46.6016246
-23.6912134,-46.6704415
-23.6927402,-46.6730697
-23.693827,-46.6720542
-23.6928374,-46.6732553
-23.6953651,-46.6763223
-23.4835829,-46.6782707
-23.5019857,-46.6984898
-23.5014861,-46.6995654
-23.5012368,-46.699171
-23.4991314,-46.6986158
-23.5017248,-46.7012
-23.4998515,-46.6975127
-23.5001489,-46.7057585
-23.499161,-46.6988796
-23.4982616,-46.7000382
-23.5009379,-46.6941087
-23.5001214,-46.6977535
-23.5017677,-46.6982281
-23.501162,-46.6987668
-23.5011888,-46.6988714
-23.5012266,-46.6989562
-23.5021158,-46.6988489
-23.5020731,-46.6987508
-23.5021733,-46.6989389
-23.5022123,-46.6992277
-23.5025566,-46.6971761
-23.5028415,-46.6965942
-23.5018074,-46.6866171
-23.5014765,-46.6874861
-23.5000058,-46.7017378
-23.4924233,-46.6918093
-23.4969799,-46.6926049
-23.5898455,-46.7675036
-23.5775596,-46.4148442
-23.5002026,-46.6260246
-23.4523722,-46.6995069
-23.5001848,-46.618804
-23.5002468,-46.6204726
-23.6148961,-46.741962
-23.6147746,-46.7419188
-23.6250826,-46.6674119
-23.6249754,-46.6684233
-23.4825851,-46.6317178
-23.62085,-46.6736993
-23.4490927,-46.6963451
-23.479002,-46.6908028
-23.5486547,-46.7370578
-23.5525933,-46.7388018
-23.4936467,-46.610716
-23.6490567,-46.6697907
-23.5625108,-46.5616888
-23.5644396,-46.5629325
-23.5645635,-46.5606305
-23.5914591,-46.5808244
-23.6695782,-46.7369577
-23.5811889,-46.5611398
-23.5811337,-46.5849684
-23.5809462,-46.583556
-23.6434214,-46.7318939
-23.5904308,-46.5743339
-23.4673392,-46.6708172
-23.6389905,-46.7419481
-23.5194858,-46.5892895
-23.4915337,-46.6760541
-23.5374866,-46.5592341
-23.5375801,-46.5599665
-23.517135,-46.5843596
-23.5085842,-46.6002729
-23.48647,-46.6454837
-23.5528256,-46.6198675
-23.4837747,-46.5729764
-23.4878649,-46.5766165
-23.4912588,-46.6187221
-23.540304,-46.597234
-23.5519948,-46.5904606
-23.5513884,-46.5901037
-23.4854009,-46.633623
-23.4872666,-46.6203458
-23.5236383,-46.616987
-23.6851581,-46.7434058
-23.5247351,-46.6315089
-23.5521078,-46.6502845
-23.5551651,-46.6572362
-23.591217,-46.489097
-23.5929055,-46.4890391
-23.5931582,-46.4881398
-23.6002545,-46.485039
-23.5248419,-46.6975144
-23.5215298,-46.6999696
-23.5282239,-46.702668
-23.4763589,-46.6458995
-23.5279983,-46.7006022
-23.5902755,-46.7373075
-23.4946009,-46.6844166
-23.4895895,-46.6853821
-23.5007768,-46.6873202
-23.4805755,-46.6733251
-23.5541621,-46.6134778
-23.5402504,-46.6405006
-23.5330741,-46.6571484
-23.4762581,-46.5948671
-23.4738027,-46.589094
-23.5869426,-46.724613
-23.4947162,-46.6772167
-23.5053901,-46.6681677
-23.4920666,-46.6563759
-23.4895664,-46.6545824
-23.592786,-46.6203885
-23.5916895,-46.6200903
-23.4873451,-46.5686209
-23.4868814,-46.6333156
-23.4677685,-46.669402
-23.4692177,-46.6858409
-23.4692892,-46.685519
-23.4765608,-46.7395444
-23.4766244,-46.7395679
-23.4766851,-46.7395898
-23.5886769,-46.6737566
-23.5883359,-46.6743054
-23.5866416,-46.6751626
-23.7648913,-46.7169877
-23.5445342,-46.6503963
-23.5056558,-46.6637051
-23.4784308,-46.7069345
-23.4817163,-46.7080258
-23.4913897,-46.7093609
-23.5171798,-46.588546
-23.5175342,-46.5892933
-23.514868,-46.5877771
-23.5148022,-46.5878704
-23.5144659,-46.587859
-23.5143039,-46.5881074
-23.5068055,-46.5897236
-23.5164497,-46.5877878
-23.5160282,-46.5883794
-23.5035782,-46.6396934
-23.5036363,-46.639799
-23.503542,-46.6435257
-23.6714943,-46.7428429
-23.6715999,-46.743138
-23.6705338,-46.7405447
-23.6748407,-46.7432363
-23.6512242,-46.7082261
-23.6504463,-46.7074752
-23.6515182,-46.7033393
-23.6023933,-46.614315
-23.5011316,-46.6222596
-23.5032625,-46.6340405
-23.5838423,-46.6123592
-23.5899699,-46.6107041
-23.5064747,-46.6017483
-23.5068032,-46.6016235
-23.5014543,-46.6151
-23.5249866,-46.6526564
-23.528815,-46.6311692
-23.5290179,-46.631243
-23.4830652,-46.5672607
-23.5053111,-46.6054431
-23.4991296,-46.7465171
-23.499291,-46.7473682
-23.4738629,-46.7420056
-23.5163726,-46.7549548
-23.6165768,-46.6495218
-23.5814017,-46.615279
-23.5632033,-46.6200663
-23.5634944,-46.6199335
-23.5633752,-46.6201935
-23.5627613,-46.6205552
-23.5622904,-46.6218693
-23.5310368,-46.622996
-23.598657,-46.5171447
-23.5904553,-46.5319558
-23.5879106,-46.532465
-23.5886986,-46.5320727
-23.586916,-46.5164434
-23.5673861,-46.6215523
-23.5620226,-46.6425021
-23.5620103,-46.6437928
-23.5012669,-46.5898387
-23.5012645,-46.5897386
-23.5013462,-46.5896697
-23.5033296,-46.6720414
-23.498464,-46.674946
-23.4888537,-46.5842351
-23.492069,-46.5873299
-23.4816801,-46.5879011
-23.4824007,-46.5830016
-23.4929416,-46.5836089
-23.5482658,-46.5681544
-23.5467302,-46.5524925
-23.5371878,-46.557473
-23.5371653,-46.5573744
-23.5478399,-46.5550759
-23.5556548,-46.5542371
-23.5553241,-46.5542045
-23.5285208,-46.5605974
-23.540432,-46.5514824
-23.5408399,-46.5552246
-23.5218175,-46.7342414
-23.5325093,-46.7259629
-23.5325711,-46.726389
-23.5245269,-46.7331
-23.5225818,-46.7340172
-23.5339165,-46.7250745
-23.5312354,-46.7292925
-23.5267597,-46.7332098
-23.5292914,-46.7315835
-23.5056249,-46.7047333
-23.6752416,-46.7002141
-23.6612465,-46.689103
-23.5313294,-46.730882
-23.5314344,-46.7307723
-23.6009017,-46.6786891
-23.6723735,-46.6986905
-23.6613993,-46.6889238
-23.6675014,-46.6953222
-23.6723855,-46.6971638
-23.6723089,-46.6971849
-23.672171,-46.6971377
-23.6711687,-46.696758
-23.6710959,-46.6969103
-23.6709643,-46.6970361
-23.6708154,-46.6966788
-23.6707534,-46.6965993
-23.540684,-46.716902
-23.5355036,-46.7137309
-23.5389518,-46.7059918
-23.5593766,-46.570924
-23.6532512,-46.7359426
-23.5469146,-46.5658036
-23.5284551,-46.6984244
-23.5259506,-46.6907428
-23.5292361,-46.6844988
-23.5312975,-46.6860406
-23.5306918,-46.6847936
-23.5304794,-46.6849211
-23.5325781,-46.6882531
-23.5863577,-46.6805815
-23.5386264,-46.6615628
-23.5339649,-46.6820364
-23.5349437,-46.6825877
-23.5356906,-46.6865458
-23.5366164,-46.6855888
-23.5369498,-46.6855155
-23.5371151,-46.6854143
-23.5303405,-46.6811405
-23.5379011,-46.686186
-23.5361387,-46.6848497
-23.5330502,-46.6826294
-23.5419001,-46.6818766
-23.5414482,-46.6822842
-23.5411963,-46.6824731
-23.5400701,-46.6829589
-23.5341371,-46.6837959
-23.5366394,-46.6837902
-23.5338296,-46.6815237
-23.5322492,-46.6814655
-23.5357307,-46.6845941
-23.5666923,-46.5116852
-23.6847135,-46.7436056
-23.5301139,-46.6781939
-23.5319904,-46.679148
-23.532579,-46.6782021
-23.5412222,-46.67644
-23.5381537,-46.6832457
-23.5419263,-46.6859767
-23.5419017,-46.6858214
-23.5320793,-46.6774852
-23.5467504,-46.6899407
-23.5461295,-46.6909206
-23.5428698,-46.6866397
-23.5330059,-46.6788607
-23.5336346,-46.6789513
-23.6836585,-46.745024
-23.6818793,-46.7451899
-23.6820876,-46.7451279
-23.6833398,-46.7450363
-23.6830898,-46.7450051
-23.6820002,-46.7449453
-23.5353461,-46.6790709
-23.5315897,-46.7170237
-23.6181171,-46.6361704
-23.6181292,-46.636127
-23.5294359,-46.5402539
-23.5585386,-46.5944734
-23.5631412,-46.5851009
-23.561711,-46.5877095
-23.5601812,-46.5869116
-23.5608606,-46.5933285
-23.5408215,-46.6389161
-23.5407244,-46.6389484
-23.5421886,-46.6376439
-23.5411,-46.6371457
-23.5411038,-46.6373926
-23.5579279,-46.6000868
-23.5647486,-46.5968527
-23.5686545,-46.5843616
-23.5699528,-46.5914464
-23.5698913,-46.5915081
-23.5694304,-46.5919732
-23.7168659,-46.6878351
-23.562885,-46.5819699
-23.4982843,-46.6753822
-23.4983392,-46.6752847
-23.6387552,-46.6250899
-23.5678933,-46.5897234
-23.5422331,-46.6834489
-23.5325839,-46.6770118
-23.5358722,-46.6789204
-23.5594159,-46.7317898
-23.538343,-46.6806593
-23.5394211,-46.6813612
-23.5395828,-46.6811055
-23.5398772,-46.6812525
-23.5405584,-46.6822162
-23.5023615,-46.6234298
-23.5024268,-46.6234501
-23.5021809,-46.6234934
-23.5393768,-46.678669
-23.5335481,-46.6761431
-23.536375,-46.6764736
-23.5955279,-46.6763503
-23.5953898,-46.6763948
-23.594902,-46.6768912
-23.5948233,-46.6769344
-23.5369027,-46.6768991
-23.5948885,-46.6766141
-23.5392765,-46.6786314
-23.5357339,-46.6738614
-23.5373413,-46.6761994
-23.5353779,-46.6744604
-23.5350899,-46.6745383
-23.595384,-46.6774985
-23.5953944,-46.6775348
-23.5556662,-46.6664845
-23.5553725,-46.6670728
-23.5553578,-46.6671931
-23.5023411,-46.5910719
-23.4775151,-46.6053935
-23.4967029,-46.5862202
-23.5447109,-46.6236727
-23.5393126,-46.6078812
-23.5393027,-46.6078131
-23.5392908,-46.6077335
-23.539426,-46.6081015
-23.5393288,-46.6096828
-23.5410335,-46.5893695
-23.5502027,-46.5952464
-23.4610232,-46.5754264
-23.5702095,-46.6460566
-23.571972,-46.6450459
-23.5719554,-46.6450033
-23.5719471,-46.6449821
-23.5719222,-46.6449183
-23.5718894,-46.6448326
-23.5718413,-46.6447058
-23.5346296,-46.6697012
-23.5294051,-46.6676249
-23.5340463,-46.6658892
-23.6194081,-46.6564003
-23.4840649,-46.6185606
-23.4840985,-46.6181677
-23.5304868,-46.6666673
-23.5305281,-46.6665938
-23.5324231,-46.6729191
-23.5330368,-46.6719664
-23.5315607,-46.6636333
-23.5025627,-46.5730975
-23.5468629,-46.6196501
-23.5542076,-46.6046829
-23.5486664,-46.6092443
-23.5505195,-46.6064085
-23.5482003,-46.5940746
-23.5503028,-46.5951956
-23.5508723,-46.5958148
-23.5520823,-46.5959791
-23.5519546,-46.5961547
-23.5610063,-46.6027445
-23.5574371,-46.592373
-23.5605718,-46.5853178
-23.5623467,-46.599363
-23.5855962,-46.766019
-23.4828719,-46.6215839
-23.4922136,-46.6391766
-23.5001207,-46.6360259
-23.5196977,-46.6047211
-23.5192671,-46.6049897
-23.519337,-46.6049885
-23.5018423,-46.6262797
-23.5019045,-46.6262952
-23.5004907,-46.6386437
-23.6117554,-46.6568505
-23.6051779,-46.6632968
-23.6046983,-46.6628113
-23.6067741,-46.6647579
-23.6070299,-46.6651296
-23.5893878,-46.6813311
-23.5982675,-46.6735259
-23.6048026,-46.6648115
-23.6018087,-46.6587361
-23.6032723,-46.659759
-23.602956,-46.6602925
-23.6037404,-46.6593916
-23.6052969,-46.6573408
-23.6051746,-46.6587389
-23.6056058,-46.6561842
-23.6074287,-46.6546471
-23.6081205,-46.6586577
-23.6076521,-46.6594286
-23.6148787,-46.6587744
-23.6150551,-46.6590639
-23.6059722,-46.6606976
-23.6106601,-46.6646756
-23.6096266,-46.6060168
-23.6119148,-46.6613328
-23.6083181,-46.659293
-23.6083095,-46.6588659
-23.6090345,-46.6607933
-23.6092029,-46.6616166
-23.6101668,-46.6604385
-23.6113338,-46.6590541
-23.6093313,-46.6628517
-23.611802,-46.6596609
-23.6120896,-46.659846
-23.6088814,-46.665058
-23.6124057,-46.661187
-23.6126742,-46.6603951
-23.6141869,-46.6592081
-23.6099075,-46.6654789
-23.6100381,-46.6654305
-23.6116668,-46.6639378
-23.6115942,-46.6638771
-23.613017,-46.6617283
-23.6132706,-46.6613679
-23.6144242,-46.6598908
-23.6144422,-46.6638966
-23.6149382,-46.6632387
-23.6142411,-46.6652553
-23.6145103,-46.665649
-23.6103918,-46.6653235
-23.6134966,-46.6692151
-23.6037492,-46.6574495
-23.6056754,-46.6598313
-23.6058219,-46.6599803
-23.6063802,-46.6600705
-23.6081232,-46.6621206
-23.6104068,-46.6644275
-23.6047256,-46.6569908
-23.6049323,-46.6570345
-23.6045267,-46.6571327
-23.607826,-46.6602761
-23.6099981,-46.662394
-23.6132491,-46.6655283
-23.612968,-46.6651155
-23.6056395,-46.6566731
-23.6077421,-46.6587332
-23.6089534,-46.659476
-23.6075166,-46.6551352
-23.6110805,-46.6588304
-23.611626,-46.6589831
-23.6118663,-46.6595866
-23.606757,-46.6668083
-23.6028911,-46.6649518
-23.6013293,-46.6622316
-23.60157,-46.6620425
-23.6040565,-46.6697729
-23.604576,-46.6687223
-23.6024775,-46.6633792
-23.6017735,-46.6618427
-23.5963661,-46.4226581
-23.605353,-46.6677221
-23.457029,-46.6490786
-23.4635391,-46.6538181
-23.6001693,-46.6666521
-23.6039369,-46.6710807
-23.6041625,-46.6709977
-23.6043921,-46.6707007
-23.6031604,-46.6642073
-23.603062,-46.6642524
-23.6029133,-46.6637918
-23.6043549,-46.665122
-23.6048805,-46.6734651
-23.6027153,-46.6714927
-23.6025968,-46.6716417
-23.6024139,-46.6662777
-23.6016028,-46.6737803
-23.6015212,-46.6697799
-23.599593,-46.6314862
-23.6101727,-46.6883496
-23.6101241,-46.6882981
-23.6095864,-46.6878104
-23.5330216,-46.6165228
-23.6669104,-46.6949578
-23.6148503,-46.6817422
-23.4989137,-46.5983014
-23.5294656,-46.6170865
-23.5408879,-46.6522413
-23.5632078,-46.6497635
-23.5548535,-46.685575
-23.56507,-46.4761602
-23.531183,-46.6157156
-23.496638,-46.5759755
-23.4779675,-46.5755074
-23.5395274,-46.6332517
-23.6563154,-46.6947664
-23.6561168,-46.6947014
-23.5198258,-46.5910944
-23.5199827,-46.5912184
-23.5399829,-46.595822
-23.5403811,-46.5952621
-23.5488947,-46.5658461
-23.5245595,-46.5943636
-23.5744746,-46.6475776
-23.5538581,-46.6958545
-23.4925738,-46.7374258
-23.4936554,-46.7396666
-23.4937388,-46.7395817
-23.5080766,-46.7328516
-23.4815163,-46.5718217
-23.5420079,-46.6302888
-23.5283077,-46.508771
-23.5060318,-46.6032654
-23.5060158,-46.6033126
-23.4953403,-46.5867722
-23.6212341,-46.6894427
-23.582158,-46.6793823
-23.5821837,-46.6794874
-23.6572149,-46.6542052
-23.6572662,-46.6542726
-23.5370437,-46.6535893
-23.4995128,-46.7062668
-23.4997503,-46.7061905
-23.5609943,-46.5186238
-23.5716625,-46.510715
-23.5718223,-46.5108813
-23.5728954,-46.5410559
-23.5850967,-46.5194785
-23.500357,-46.7343136
-23.5079469,-46.7344401
-23.5901074,-46.6785033
-23.5469227,-46.6536879
-23.5379672,-46.6347805
-23.5379644,-46.6348736
-23.5340926,-46.600566
-23.5555948,-46.6351655
-23.5554625,-46.6343397
-23.5584091,-46.6341298
-23.5544484,-46.6405236
-23.5564183,-46.6397671
-23.4987758,-46.5947755
-23.4989729,-46.5950015
-23.4730817,-46.7419259
-23.5552753,-46.6570241
-23.494881,-46.5806719
-23.4949007,-46.5805361
-23.4951891,-46.581075
-23.5025288,-46.6234639
-23.4908306,-46.586046
-23.569755,-46.4882312
-23.5694687,-46.4872439
-23.5460687,-46.4813733
-23.5266802,-46.405681
-23.5362656,-46.416516
-23.5498766,-46.5342792
-23.579842,-46.6332982
-23.5254654,-46.5909396
-23.5057847,-46.6907556
-23.5056122,-46.6885425
-23.4955227,-46.6300434
-23.5572023,-46.5448459
-23.5036505,-46.7068967
-23.501953,-46.6234347
-23.5375828,-46.6138004
-23.5381391,-46.612956
-23.5387342,-46.6120252
-23.5828643,-46.681719
-23.543302,-46.6728399
-23.543254,-46.6729153
-23.5427087,-46.6722498
-23.5466212,-46.5896898
-23.5375784,-46.6448571
-23.5366969,-46.646248
-23.5340295,-46.6482342
-23.5338878,-46.6479948
-23.5339034,-46.6484294
-23.646167,-46.668206
-23.543952,-46.592096
-23.5449534,-46.5891703
-23.5338844,-46.6672175
-23.5346033,-46.6659592
-23.534941,-46.665936
-23.5409389,-46.4259264
-23.5303481,-46.4440326
-23.5306892,-46.4386282
-23.5431649,-46.6163902
-23.5600366,-46.5313968
-23.5662523,-46.6487099
-23.5662703,-46.6483523
-23.5638134,-46.6517039
-23.5675411,-46.6573327
-23.5680303,-46.6577848
-23.5896385,-46.6702107
-23.5726278,-46.6571255
-23.559634,-46.6524598
-23.6439628,-46.6669567
-23.5661688,-46.6657102
-23.6484625,-46.6674936
-23.5699476,-46.6328334
-23.4995539,-46.5910586
-23.5658091,-46.6815952
-23.5618337,-46.6461998
-23.5621478,-46.6461913
-23.56073,-46.6463336
-23.5600186,-46.6464017
-23.5589485,-46.6462572
-23.5590463,-46.6465052
-23.5587314,-46.6465369
-23.5585747,-46.6465641
-23.5581336,-46.6465939
-23.5641402,-46.6494011
-23.5618893,-46.6517106
-23.5624953,-46.6509946
-23.5641084,-46.6490015
-23.6328041,-46.6376592
-23.6163095,-46.6390346
-23.6219038,-46.6397455
-23.6217456,-46.6397226
-23.5593985,-46.6426716
-23.5520158,-46.6434689
-23.5512597,-46.6435459
-23.5510143,-46.6429358
-23.550917,-46.6426952
-23.5522741,-46.6281708
-23.5232261,-46.5148344
-23.5580861,-46.6327702
-23.5633103,-46.6326731
-23.5029113,-46.5905487
-23.5462548,-46.6344365
-23.5350786,-46.6299556
-23.5473484,-46.6395668
-23.5102894,-46.4291418
-23.5171617,-46.4751614
-23.5394591,-46.4829256
-23.5001802,-46.5246236
-23.5001793,-46.524917
-23.6467131,-46.6700625
-23.5510544,-46.4812496
-23.5145545,-46.5424934
-23.5326453,-46.5356249
-23.5200733,-46.6678503
-23.5296487,-46.6882813
-23.4867263,-46.6190732
-23.6472748,-46.6702267
-23.4814959,-46.5880592
-23.4812193,-46.5875919
-23.5990597,-46.4993623
-23.6897638,-46.7142603
-23.6896809,-46.7142579
-23.6958015,-46.7145687
-23.5640212,-46.6388267
-23.5427635,-46.6544257
-23.5231049,-46.4744018
-23.5121909,-46.4768017
-23.511826,-46.4773514
-23.5070573,-46.4777486
-23.5063575,-46.4764182
-23.5273477,-46.4741154
-23.5307816,-46.4733399
-23.5219713,-46.5394703
-23.5221203,-46.526794
-23.5229549,-46.5246088
-23.5556214,-46.6468031
-23.4492046,-46.722537
-23.5599822,-46.6964333
-23.5663177,-46.6954334
-23.5683578,-46.6921509
-23.5685827,-46.6920133
-23.4855969,-46.604571
-23.5151873,-46.6212958
-23.5144356,-46.6232088
-23.5162614,-46.6258635
-23.5162211,-46.6257441
-23.5162063,-46.6258295
-23.5185276,-46.5900795
-23.5290661,-46.6399408
-23.5284822,-46.6357451
-23.555589,-46.6348567
-23.5555916,-46.6349927
-23.5555869,-46.6349266
-23.5556979,-46.6345671
-23.5719794,-46.6442304
-23.5722075,-46.6441361
-23.5557131,-46.6574969
-23.5625194,-46.658899
-23.5624772,-46.6588475
-23.5624427,-46.658812
-23.5623758,-46.6587513
-23.5624168,-46.6590589
-23.5622767,-46.6595265
-23.562246,-46.6595628
-23.562216,-46.6595976
-23.5674734,-46.700724
-23.5675102,-46.7006092
-23.5676198,-46.7001915
-23.5679827,-46.7002171
-23.5665201,-46.7010487
-23.5361627,-46.6501945
-23.6059372,-46.5218787
-23.533015,-46.6527772
-23.5326791,-46.6527713
-23.538106,-46.6481675
-23.5331104,-46.6304087
-23.5328604,-46.6314198
-23.5326137,-46.6323529
-23.5314819,-46.4150847
-23.5041514,-46.6072762
-23.5222487,-46.6633552
-23.5222332,-46.6634456
-23.5331609,-46.6680131
-23.5332356,-46.6676166
-23.5291616,-46.6715966
-23.5287258,-46.6718683
-23.5447257,-46.6309782
-23.4599806,-46.6748493
-23.5552669,-46.6314532
-23.5522832,-46.6276745
-23.5596094,-46.6311333
-23.4874028,-46.7152523
-23.4635652,-46.7128874
-23.4958428,-46.5857479
-23.6135984,-46.6384274
-23.6182844,-46.6353249
-23.5530132,-46.6277268
-23.4958506,-46.6323487
-23.5086445,-46.6059875
-23.5086085,-46.6060637
-23.4861755,-46.6750344
-23.4798044,-46.6379507
-23.5031986,-46.6254208
-23.5029844,-46.6253163
-23.5032533,-46.6250994
-23.5032616,-46.6250384
-23.6034314,-46.6260157
-23.6037542,-46.6261435
-23.6026819,-46.636487
-23.5038549,-46.6612524
-23.5729268,-46.5870798
-23.5806898,-46.5855298
-23.5814442,-46.5860094
-23.5815129,-46.5862887
-23.5809801,-46.5839351
-23.5306986,-46.6019536
-23.5305658,-46.6019988
-23.509388,-46.6263192
-23.5064337,-46.626152
-23.5051267,-46.6259699
-23.5044319,-46.6250904
-23.5132339,-46.610358
-23.5005945,-46.5898242
-23.5004447,-46.5896477
-23.4965858,-46.5792584
-23.4965499,-46.5793445
-23.5336508,-46.6476624
-23.5321074,-46.651813
-23.5337575,-46.6535532
-23.5341054,-46.6527056
-23.5338504,-46.6550028
-23.5339079,-46.6549146
-23.5333494,-46.6571536
-23.5333968,-46.6566301
-23.5346771,-46.6607789
-23.5390023,-46.658089
-23.5371946,-46.6577353
-23.537527,-46.6578425
-23.5389025,-46.6584354
-23.5358029,-46.6582976
